filerange 2550 5599

rangestart 2550 5599

2550	SHADOWS
2551	TOGGLE SHIP SHADOWS
2552	DAMAGE FX LOD
2553	SELECT DAMAGE EFFECTS LEVEL OF DETAIL FOR SHIPS
2554	HYPERSPACE QUALITY
2555	SET THE QUALITY OF THE HYPERSPACE EFFECTS
2556	LIGHTING LOD
2557	SELECT THE LIGHTING LEVEL OF DETAIL
2558	DETAIL GEOMETRY
2559	ENABLE OR DISABLE DISPLAY OF DETAIL GEOMETRY
2560	GEOMETRY SCALING
2561	TURN ON OR OFF DYNAMIC REDUCTION OF GEOMETRY
2562	UPDATE INFO
2563	UPDATE INFORMATION


// default name suffix for new profile
2564	Player

2565	REPLACE : %d
2566	Ship Queue (Empty)
2567	Subsystem Queue (Empty)

// subsys hardpoints
2568	%d / %d

// unit caps (<c> is the text color tag)
2569	<c=%06x>%d</c><c=000000> / %d</c>

2570	Research Queue (Empty)

// CPU difficulty
2571	Easy
2572	Standard
2573	Difficult
2574	Expert
2575	CPU
2576	Open
2577	Closed
2578	Human


// Some general strings
2600	SIMPLEX
2601	QUICK START (PLAYER VS CPU)
2602	EXTRA MISSIONS
2603	CAMPAIGN
2604	SKIRMISH
2605	NNP
2607	OPTIONS
2608	CINEMATICS
2609	EXIT
2610	BACK
2611	NEXT
2612	OK
2613	CANCEL
2614	MULTIPLAYER
2615	LOADING
2616	PLAYER PROFILES
2617	MAIN MENU
2618	SELECT//
2619	ACCEPT


// Build manager
2620	BUILD MENU

2623	UTILITY (%s)
2624	CORVETTE (%s)
2625	CAPITAL (%s)

2627	FIGHTER (%s)
2628	FRIGATE (%s)
2629	PLATFORM (%s)
2630	SHOW ALL FACILITIES (%s)

2631	BUILD
2632	MORE SHIPS

2633	BUILD QUEUE//
2634	PAUSE (%s)
2635	CANCEL ALL (%s)
2636	CANCEL (%s)
2637	BUILT

// this used to be "RU %d" but there is not enough room for the RU in the UI
2640	%d

2641	%s x%d
2642	CLOSE

2643	MODULE SUBSYSTEMS (%s)
2644	SENSOR SUBSYSTEMS (%s)

// Build queue
2655	(no build job)
2656	SUBSYSTEM QUEUE//

// Launch manager
2660	LAUNCH MENU

2662	STAY DOCKED
2663	AUTO LAUNCH
2664	LAUNCH SELECTED
2665	LAUNCH ALL
2666	DOCKED SHIPS
2667	%d/%d

// patch Screen
2670	DOWNLOAD PROGRESS
2671	DOWNLOAD STATUS
2672	SELECT A DOWNLOAD LOCATION
2673	DOWNLOAD UPDATE FROM SELECTED LOCATION
2674	GET EXTRA INFO ON THE PATCH DOWNLOAD
// serverlobby.lua
2675	SORT BY LOBBY NAME
2676	SORT BY NUMBER OF GAMES
2677	SORT BY NUMBER OF PLAYERS
2678	JOIN THE SELECTED LOBBY
2679	REFRESH THE LIST OF DISPLAYED LOBBIES

// FONTS
2684	Arial
2685	Default
2686	EuroseCond10
2687	ITC Officina Sans Bold8
2688	ITC Officina Sans Book82685	
2689	MicrogrammaDBolExt8
2690	MicrogrammaDBolExt10
2691	MicrogrammaDMedExt8
2692	Minima
2693	SmallFonts7
2694	Oracle10
2695	Oracle12
2696	MicrogrammaDBolExt12
2697	MicrogrammaDBolExt14
2698	MicrogrammaDBolExt18
2699	MicrogrammaDBolExt24


// In-Game Taskbar
2700	BUILD
2701	RESEARCH
2702	MENU
2703	SENSORS
2704	OBJECTIVES
2705	FLEET
2706	LAUNCH
2707	EVENTS
2708	UNIT:
2709	ROLE:
2710	ATTACK DAMAGE/SEC
2711	MAXIMUM SPEED
2712	CONFIRM\nSCUTTLE?
2713	DIPLOMACY
2714	STRIKE
2715	TACTICS
2716	CHAT
2717	MOVE (%s)
2718	ATTACK (%s)
2719	GUARD (%s)
2720	DOCK (%s)
2721	SET RALLY POINT (%s)
2722	STOP (%s)
2723	HARVEST (%s)
2724	MOVE AND ATTACK (%s)
2725	HYPERSPACE (%s)
2726	REPAIR (%s)
2727	SET WAYPOINTS (%s)
2728	RETIRE (%s)
2729	TOGGLE SPECIAL COMMANDS (%s)
2730	NEXT PAGE
2731	PREVIOUS PAGE
2732	RETURN TO SHIP LIST
2733	TACTICS//
2734	STRIKE GROUPS//
2735	Capital Phalanx (%s)
2736	Frigate Line (%s)
2737	Fighter Screen (%s)
2738	MINIMIZE TASKBAR (%s)
2739	MAXIMIZE TASKBAR (%s)
2740	VIEW FLEET INFORMATION
2741	STRIKE GROUP FORMATION (F5-F7)
2742	CHANGE TACTICS (F2-F4)
2743	TOGGLE EVENTS (%s)
2744	TOGGLE OBJECTIVES (%s)
2745	SENSORS MANAGER (%s)
2746	TOGGLE DIPLOMACY OPTIONS (%s)
2747	TOGGLE CHAT (%s)
2748	BUILD MANAGER (%s)
2749	TOGGLE RESEARCH MANAGER (%s)
// continued for Taskbar at 2760

// Objectives screen
2750	OBJECTIVES
2751	OBJECTIVES//
2752	PRIMARY OBJECTIVES
2753	SECONDARY OBJECTIVES
2754	OBJECTIVE DETAILS

// Taskbar (continued from 2749)
2759	CONFIRM
2760	LAUNCH MANAGER (%s)
2761	CONTROL GROUPS
2762	RECALL
2763	TOGGLE SPEECH RECALL (%s)
2764	x%d
2765	DEFENSE FIELD (%s)
2766	CLOAK (%s)
2767	SET RALLY OBJECT (%s)
2768	ELECTRO-MAGNETIC PULSE (%s)
2769	SENSORS PING (1000 RU) (%s)
2770	HEALTH
2771	KAMIKAZE (%s)
